"","video_path","location_options","location_probs","location","activity_options","activity_probs","activity","superseded_gcp_name_feb25","chunk_num","start_time","end_time","activities_weighted","locations_chunked"
"762","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_047.mp4","playroom,outside","0.75,0.25","playroom","washing dishes,playing with toy","0.51,0.49","washing dishes","01480001_2023-08-06_2_14cb111c81",47,470,480,"washing dishes","outside"
"763","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_048.mp4","outside","0.95","outside","cleaning,washing dishes","0.27,0.73","washing dishes","01480001_2023-08-06_2_14cb111c81",48,480,490,"washing dishes","outside"
"764","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_049.mp4","outside","1.0","outside","cooking","0.94","cooking","01480001_2023-08-06_2_14cb111c81",49,490,500,"cooking","outside"
"765","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_050.mp4","outside","1.0","outside","playing with toy,playing with adult","0.86,0.1","playing with toy","01480001_2023-08-06_2_14cb111c81",50,500,510,"playing with toy","outside"
"766","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_051.mp4","outside","1.0","outside","exploring,playing with adult,playing with toy","0.13,0.27,0.57","playing with toy","01480001_2023-08-06_2_14cb111c81",51,510,520,"playing with toy","outside"
"767","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_052.mp4","backyard,outside","0.41,0.59","outside","cleaning","0.99","cleaning","01480001_2023-08-06_2_14cb111c81",52,520,530,"playing with toy","outside"
"768","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_053.mp4","backyard,outside","0.44,0.56","outside","exploring,playing with adult,playing with toy","0.31,0.14,0.48","playing with toy","01480001_2023-08-06_2_14cb111c81",53,530,540,"playing with toy","outside"
"769","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_054.mp4","playroom,outside","0.84,0.15","playroom","playing with toy","0.79","playing with toy","01480001_2023-08-06_2_14cb111c81",54,540,550,"playing with toy","outside"
"770","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_055.mp4","outside,backyard","0.75,0.24","outside","washing dishes,playing with toy,playing with dishwasher","0.64,0.25,0.1","washing dishes","01480001_2023-08-06_2_14cb111c81",55,550,560,"washing dishes","outside"
"771","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_056.mp4","outside","1.0","outside","washing dishes","0.99","washing dishes","01480001_2023-08-06_2_14cb111c81",56,560,570,"washing dishes","outside"
"772","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_057.mp4","backyard,outside","0.38,0.56","outside","cleaning,washing dishes","0.52,0.46","cleaning","01480001_2023-08-06_2_14cb111c81",57,570,580,"washing dishes","outside"
"773","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_058.mp4","outside","0.95","outside","standing,nothing,playing with toy","0.33,0.26,0.18","standing","01480001_2023-08-06_2_14cb111c81",58,580,590,"cleaning","outside"
"774","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_059.mp4","backyard,outside","0.41,0.59","outside","cleaning,washing dishes","0.8,0.18","cleaning","01480001_2023-08-06_2_14cb111c81",59,590,600,"cleaning","outside"
"775","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_060.mp4","outside","0.96","outside","cleaning","0.89","cleaning","01480001_2023-08-06_2_14cb111c81",60,600,610,"cleaning","outside"
"776","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_061.mp4","playroom,outside","0.36,0.62","outside","playing with toy","0.98","playing with toy","01480001_2023-08-06_2_14cb111c81",61,610,620,"playing with toy","outside"
"777","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_062.mp4","backyard,outside","0.56,0.44","backyard","playing with adult","0.82","playing with adult","01480001_2023-08-06_2_14cb111c81",62,620,630,"playing with toy","outside"
"778","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_063.mp4","outside,backyard","0.66,0.28","outside","cleaning,playing with toy","0.19,0.66","playing with toy","01480001_2023-08-06_2_14cb111c81",63,630,640,"playing with toy","outside"
"779","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_064.mp4","backyard,outside","0.71,0.29","backyard","exploring,playing with toy","0.18,0.66","playing with toy","01480001_2023-08-06_2_14cb111c81",64,640,650,"playing with toy","outside"
"780","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_065.mp4","outside","1.0","outside","cleaning,exploring","0.69,0.25","cleaning","01480001_2023-08-06_2_14cb111c81",65,650,660,"playing with toy","outside"
"781","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_066.mp4","outside,backyard","0.76,0.19","outside","exploring,playing with toy","0.53,0.46","exploring","01480001_2023-08-06_2_14cb111c81",66,660,670,"playing with toy","outside"
"782","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_067.mp4","backyard,outside","0.41,0.59","outside","playing with toy,exploring","0.83,0.12","playing with toy","01480001_2023-08-06_2_14cb111c81",67,670,680,"playing with toy","outside"
"783","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_068.mp4","backyard,outside","0.52,0.41","backyard","exploring,nothing,playing with toy","0.33,0.13,0.43","playing with toy","01480001_2023-08-06_2_14cb111c81",68,680,690,"playing with toy","outside"
"784","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_069.mp4","playroom,playground,outside","0.19,0.65,0.16","playground","playing with toy,exploring","0.8,0.11","playing with toy","01480001_2023-08-06_2_14cb111c81",69,690,700,"playing with toy","outside"
"785","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/01480001_2023-08-06_2_14cb111c81_processed/01480001_2023-08-06_2_14cb111c81_processed_070.mp4","outside,backyard","0.67,0.32","outside","cleaning,playing with toy","0.63,0.33","cleaning","01480001_2023-08-06_2_14cb111c81",70,700,710,"playing with toy","outside"
"786","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_000.mp4","bedroom,playroom","0.62,0.38","bedroom","playing with toy,looking,looking at device,playing with adult","0.33,0.17,0.17,0.2","playing with toy","00820001_2023-05-06_1_a65890af27",0,0,10,"playing with toy","bedroom"
"787","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_001.mp4","bedroom","1.0","bedroom","playing with toy","0.7","playing with toy","00820001_2023-05-06_1_a65890af27",1,10,20,"playing with toy","bedroom"
"788","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_002.mp4","playroom","1.0","playroom","exploring,playing with toy","0.59,0.38","exploring","00820001_2023-05-06_1_a65890af27",2,20,30,"playing with toy","playroom"
"789","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_003.mp4","dining room,living room","0.71,0.29","dining room","nothing,looking,exploring,looking at device","0.29,0.12,0.35,0.12","exploring","00820001_2023-05-06_1_a65890af27",3,30,40,"playing with toy","playroom"
"790","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_004.mp4","playroom,living room","0.85,0.15","playroom","playing with toy,playing with adult","0.67,0.25","playing with toy","00820001_2023-05-06_1_a65890af27",4,40,50,"playing with toy","playroom"
"791","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_005.mp4","living room,playroom","0.8,0.2","living room","playing with toy","0.87","playing with toy","00820001_2023-05-06_1_a65890af27",5,50,60,"playing with toy","playroom"
"792","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_006.mp4","bedroom,playroom,nursery","0.26,0.56,0.18","playroom","playing with toy,playing with adult","0.82,0.11","playing with toy","00820001_2023-05-06_1_a65890af27",6,60,70,"playing with toy","playroom"
"793","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_007.mp4","playroom,living room","0.41,0.59","living room","exploring,looking,looking at device,playing with adult","0.26,0.23,0.23,0.18","exploring","00820001_2023-05-06_1_a65890af27",7,70,80,"playing with toy","bedroom"
"794","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_008.mp4","bedroom","0.91","bedroom","playing with adult,playing with toy","0.53,0.41","playing with adult","00820001_2023-05-06_1_a65890af27",8,80,90,"playing with adult","playroom"
"795","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_009.mp4","bedroom,playroom","0.47,0.42","bedroom","playing with adult,playing with toy","0.4,0.51","playing with toy","00820001_2023-05-06_1_a65890af27",9,90,100,"playing with toy","playroom"
"796","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_010.mp4","playroom","1.0","playroom","exploring,playing with toy,playing with adult","0.36,0.3,0.23","exploring","00820001_2023-05-06_1_a65890af27",10,100,110,"playing with adult","playroom"
"797","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_011.mp4","playroom,living room","0.62,0.38","playroom","playing with adult,playing with toy","0.6,0.29","playing with adult","00820001_2023-05-06_1_a65890af27",11,110,120,"playing with toy","playroom"
"798","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_012.mp4","bedroom,playroom","0.5,0.5","bedroom","playing with toy,holding toy","0.75,0.16","playing with toy","00820001_2023-05-06_1_a65890af27",12,120,130,"playing with toy","bedroom"
"799","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_013.mp4","bedroom","1.0","bedroom","holding toy,playing with toy","0.3,0.67","playing with toy","00820001_2023-05-06_1_a65890af27",13,130,140,"playing with toy","bedroom"
"800","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_014.mp4","bedroom","1.0","bedroom","playing with toy","0.88","playing with toy","00820001_2023-05-06_1_a65890af27",14,140,150,"playing with toy","bedroom"
"801","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_015.mp4","playroom","1.0","playroom","playing with toy,playing with adult","0.82,0.14","playing with toy","00820001_2023-05-06_1_a65890af27",15,150,160,"playing with toy","playroom"
"802","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_016.mp4","playroom,living room","0.84,0.16","playroom","playing with toy,playing with adult","0.61,0.37","playing with toy","00820001_2023-05-06_1_a65890af27",16,160,170,"playing with toy","playroom"
"803","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_017.mp4","playroom","1.0","playroom","playing with toy","0.92","playing with toy","00820001_2023-05-06_1_a65890af27",17,170,180,"playing with toy","playroom"
"804","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_018.mp4","playroom","1.0","playroom","playing with toy,exploring","0.66,0.19","playing with toy","00820001_2023-05-06_1_a65890af27",18,180,190,"playing with toy","playroom"
"805","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_019.mp4","bedroom","1.0","bedroom","playing with toy","0.89","playing with toy","00820001_2023-05-06_1_a65890af27",19,190,200,"playing with toy","playroom"
"806","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_020.mp4","bedroom,playroom","0.62,0.38","bedroom","exploring,playing with toy","0.74,0.19","exploring","00820001_2023-05-06_1_a65890af27",20,200,210,"playing with toy","playroom"
"807","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_021.mp4","playroom,hallway","0.26,0.71","hallway","playing with toy","0.85","playing with toy","00820001_2023-05-06_1_a65890af27",21,210,220,"playing with toy","playroom"
"808","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_022.mp4","playroom,living room","0.87,0.13","playroom","exploring,playing with toy","0.5,0.49","exploring","00820001_2023-05-06_1_a65890af27",22,220,230,"playing with toy","playroom"
"809","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_023.mp4","playroom","0.91","playroom","playing with toy","0.99","playing with toy","00820001_2023-05-06_1_a65890af27",23,230,240,"playing with toy","playroom"
"810","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_024.mp4","playroom","1.0","playroom","playing with toy","0.99","playing with toy","00820001_2023-05-06_1_a65890af27",24,240,250,"playing with toy","playroom"
"811","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_025.mp4","playroom","1.0","playroom","playing with toy","0.98","playing with toy","00820001_2023-05-06_1_a65890af27",25,250,260,"playing with toy","playroom"
"812","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_026.mp4","playroom","1.0","playroom","playing with toy","0.96","playing with toy","00820001_2023-05-06_1_a65890af27",26,260,270,"playing with toy","playroom"
"813","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_027.mp4","playroom","1.0","playroom","playing with toy","0.96","playing with toy","00820001_2023-05-06_1_a65890af27",27,270,280,"playing with toy","playroom"
"814","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_028.mp4","living room","0.97","living room","playing with toy,exploring","0.88,0.12","playing with toy","00820001_2023-05-06_1_a65890af27",28,280,290,"playing with toy","playroom"
"815","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_029.mp4","playroom,living room","0.47,0.47","playroom","playing with toy,playing with adult","0.78,0.13","playing with toy","00820001_2023-05-06_1_a65890af27",29,290,300,"playing with toy","playroom"
"816","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_030.mp4","playroom,living room","0.41,0.59","living room","playing with toy,playing with adult","0.59,0.28","playing with toy","00820001_2023-05-06_1_a65890af27",30,300,310,"playing with toy","playroom"
"817","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_031.mp4","playroom","1.0","playroom","playing with toy","0.91","playing with toy","00820001_2023-05-06_1_a65890af27",31,310,320,"playing with toy","playroom"
"818","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_032.mp4","playroom","1.0","playroom","playing with toy","0.97","playing with toy","00820001_2023-05-06_1_a65890af27",32,320,330,"playing with toy","playroom"
"819","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_033.mp4","hallway","1.0","hallway","exploring","0.94","exploring","00820001_2023-05-06_1_a65890af27",33,330,340,"exploring","playroom"
"820","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_034.mp4","bedroom,playroom","0.27,0.65","playroom","exploring,playing with toy","0.84,0.15","exploring","00820001_2023-05-06_1_a65890af27",34,340,350,"exploring","playroom"
"821","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_035.mp4","closet,garage,playroom","0.47,0.1,0.36","closet","exploring,playing with adult,playing with toy","0.3,0.2,0.43","playing with toy","00820001_2023-05-06_1_a65890af27",35,350,360,"exploring","hallway"
"822","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_036.mp4","hallway","1.0","hallway","exploring,playing with adult,playing with toy","0.53,0.2,0.18","exploring","00820001_2023-05-06_1_a65890af27",36,360,370,"playing with toy","hallway"
"823","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_037.mp4","hallway","1.0","hallway","playing with toy","0.86","playing with toy","00820001_2023-05-06_1_a65890af27",37,370,380,"exploring","hallway"
"824","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_038.mp4","hallway","1.0","hallway","exploring,playing with adult","0.74,0.15","exploring","00820001_2023-05-06_1_a65890af27",38,380,390,"playing with toy","hallway"
"825","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_039.mp4","living room,playroom","0.67,0.25","living room","cleaning,exploring,playing with toy,playing with adult","0.18,0.34,0.26,0.12","exploring","00820001_2023-05-06_1_a65890af27",39,390,400,"exploring","living room"
"826","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_040.mp4","living room","1.0","living room","exploring,looking,looking at device","0.43,0.23,0.23","exploring","00820001_2023-05-06_1_a65890af27",40,400,410,"exploring","living room"
"827","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_041.mp4","living room,hallway","0.68,0.32","living room","exploring","0.99","exploring","00820001_2023-05-06_1_a65890af27",41,410,420,"exploring","living room"
"828","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_042.mp4","hallway,living room","0.6,0.32","hallway","looking at device,looking,nothing,exploring","0.26,0.26,0.37,0.11","nothing","00820001_2023-05-06_1_a65890af27",42,420,430,"exploring","living room"
"829","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_043.mp4","dining room,living room","0.75,0.25","dining room","exploring","0.97","exploring","00820001_2023-05-06_1_a65890af27",43,430,440,"exploring","living room"
"830","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_044.mp4","living room","1.0","living room","exploring,nothing,looking","0.55,0.2,0.14","exploring","00820001_2023-05-06_1_a65890af27",44,440,450,"exploring","hallway"
"831","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_045.mp4","hallway","1.0","hallway","cleaning","1.0","cleaning","00820001_2023-05-06_1_a65890af27",45,450,460,"cleaning","hallway"
"832","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_046.mp4","hallway","1.0","hallway","looking,nothing,looking at device,exploring,playing with toy","0.17,0.1,0.17,0.15,0.34","playing with toy","00820001_2023-05-06_1_a65890af27",46,460,470,"cleaning","hallway"
"833","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_047.mp4","playroom,living room","0.71,0.23","playroom","exploring,playing with toy","0.35,0.44","playing with toy","00820001_2023-05-06_1_a65890af27",47,470,480,"playing with toy","playroom"
"834","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_048.mp4","playroom,bedroom","0.89,0.11","playroom","looking at device,looking,nothing","0.29,0.29,0.23","looking at device","00820001_2023-05-06_1_a65890af27",48,480,490,"playing with toy","playroom"
"835","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_049.mp4","playroom,living room","0.68,0.32","playroom","cleaning,exploring,playing with toy,playing with adult","0.24,0.19,0.25,0.15","playing with toy","00820001_2023-05-06_1_a65890af27",49,490,500,"exploring","playroom"
"836","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_050.mp4","playroom","0.97","playroom","exploring","0.8","exploring","00820001_2023-05-06_1_a65890af27",50,500,510,"exploring","playroom"
"837","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_051.mp4","playroom","1.0","playroom","exploring,playing with toy","0.37,0.38","playing with toy","00820001_2023-05-06_1_a65890af27",51,510,520,"exploring","playroom"
"838","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_052.mp4","bedroom,playroom","0.29,0.71","playroom","exploring,nothing,looking,playing with toy","0.61,0.14,0.11,0.13","exploring","00820001_2023-05-06_1_a65890af27",52,520,530,"exploring","playroom"
"839","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_053.mp4","bedroom","1.0","bedroom","exploring","0.82","exploring","00820001_2023-05-06_1_a65890af27",53,530,540,"exploring","playroom"
"840","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_054.mp4","living room,dining room","0.44,0.56","dining room","exploring","0.96","exploring","00820001_2023-05-06_1_a65890af27",54,540,550,"exploring","kitchen"
"841","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_055.mp4","kitchen","1.0","kitchen","playing with dishwasher","0.77","playing with dishwasher","00820001_2023-05-06_1_a65890af27",55,550,560,"playing with dishwasher","kitchen"
"842","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_056.mp4","kitchen","1.0","kitchen","cleaning,playing with dishwasher","0.66,0.28","cleaning","00820001_2023-05-06_1_a65890af27",56,560,570,"playing with dishwasher","kitchen"
"843","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_057.mp4","kitchen","1.0","kitchen","nothing,standing,playing with toy","0.28,0.14,0.29","playing with toy","00820001_2023-05-06_1_a65890af27",57,570,580,"cleaning","kitchen"
"844","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_058.mp4","kitchen","1.0","kitchen","cleaning,exploring","0.72,0.21","cleaning","00820001_2023-05-06_1_a65890af27",58,580,590,"playing with toy","kitchen"
"845","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_059.mp4","kitchen,playroom,living room","0.59,0.13,0.28","kitchen","playing with toy","0.98","playing with toy","00820001_2023-05-06_1_a65890af27",59,590,600,"playing with toy","kitchen"
"846","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_060.mp4","dining room","1.0","dining room","clipping nails,reading,standing,exploring","0.13,0.23,0.12,0.15","reading","00820001_2023-05-06_1_a65890af27",60,600,610,"playing with toy","kitchen"
"847","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_061.mp4","living room","0.94","living room","nothing,exploring,playing with toy,driving","0.15,0.11,0.11,0.45","driving","00820001_2023-05-06_1_a65890af27",61,610,620,"exploring","kitchen"
"848","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00820001_2023-05-06_1_a65890af27_processed/00820001_2023-05-06_1_a65890af27_processed_062.mp4","kitchen","1.0","kitchen","cleaning,exploring,playing with toy","0.45,0.21,0.16","cleaning","00820001_2023-05-06_1_a65890af27",62,620,630,"exploring","kitchen"
