_id,videoFilename,annotatorName,__v,anyoneInteracting,description,otherActivities[0],otherActivities[1],otherActivities[2],otherActivitiesConfidence,primaryActivity,primaryActivityConfidence,updatedAt,attemptNumber,isTraining,taskType,primaryActivityOther
699d46ed87297accb9b49325,00400003_2024-04-12_1_78fc11d62d_processed_057.mp4,m1deng,0,yes,,conversing,,,3,playing,3,2026-02-24T06:36:29.708Z,,false,see,
699d471a87297accb9b493b3,00400003_2024-05-30_3_ac6e331884_processed_004.mp4,m1deng,0,no,,none,,,2,screen time,3,2026-02-24T06:37:14.221Z,,false,see,
699d477d87297accb9b494ef,00420001_2024-06-09_1_941b9b5f1b_processed_027.mp4,m1deng,0,no,,none,,,3,cleaning,3,2026-02-24T06:39:51.811Z,,false,see,
699d47df87297accb9b4962a,00420001_2024-06-21_1_1fc3e7b968_processed_014.mp4,m1deng,0,yes,,none,,,3,other,2,2026-02-24T06:40:31.682Z,,false,see,
699d481087297accb9b496c3,00420001_2024-11-03_3_51011e4385_processed_036.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T06:41:20.642Z,,false,see,
699d482587297accb9b4970e,00430001_2023-09-07_2_31e67cae01_processed_018.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T06:41:41.783Z,,false,see,
699d487c87297accb9b4981f,00430001_2023-10-06_1_9bf374e81c_processed_054.mp4,m1deng,0,no,,none,,,3,cooking,2,2026-02-24T06:43:08.907Z,,false,see,
699d48ac87297accb9b498b8,00430001_2023-12-03_3_5f0f19af24_processed_050.mp4,m1deng,0,yes,,none,,,2,conversing,2,2026-02-24T06:43:56.398Z,,false,see,
699d48cb87297accb9b4991e,00490001_2023-12-28_1_4d2984425d_processed_040.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T06:44:27.071Z,,false,see,
699d496687297accb9b49b01,00500001_2023-08-22_2_4da871d02e_processed_050.mp4,m1deng,0,no,,none,,,2,walking,2,2026-02-24T06:47:02.846Z,,false,see,
699d499287297accb9b49b90,00500001_2023-12-10_1_e07a848172_processed_059.mp4,m1deng,0,no,,playing,,,1,screen time,2,2026-02-24T06:47:46.227Z,,false,see,
699d49dc87297accb9b49c77,00500001_2024-08-17_1_5d8718d35d_processed_039.mp4,m1deng,0,no,,being moved around,,,3,playing,2,2026-02-24T06:49:00.432Z,,false,see,
699d49f387297accb9b49cce,00510001_2024-04-13_2_c4a790bb60_processed_011.mp4,m1deng,0,no,,none,,,3,music time,3,2026-02-24T06:49:23.388Z,,false,see,
699d4a4287297accb9b49dc6,00510001_2024-05-31_1_60e96e0a79_processed_059.mp4,m1deng,0,yes,,screen time,,,2,meal time,3,2026-02-24T06:50:42.688Z,,false,see,
699d4aba87297accb9b49f3a,00510001_2024-08-25_1_558f810d34_processed_006.mp4,m1deng,0,no,,walking,,,3,looking around,3,2026-02-24T06:52:42.265Z,,false,see,
699d4af787297accb9b49ffc,00510002_2024-09-27_1_4bc44bcdd0_processed_046.mp4,m1deng,0,yes,,none,,,3,reading time,3,2026-02-24T06:53:43.098Z,,false,see,
699d4b6687297accb9b4a156,00510002_2024-10-07_2_0cc5319500_processed_065.mp4,m1deng,0,yes,,conversing,,,3,looking around,1,2026-02-24T06:55:34.186Z,,false,see,
699d4bc987297accb9b4a28d,00510002_2024-11-12_1_2e81fea59c_processed_055.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T06:57:13.277Z,,false,see,
699d4bfe87297accb9b4a33b,00510002_2024-11-18_2_8f0a83618d_processed_030.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T06:58:06.230Z,,false,see,
699d4c2187297accb9b4a3b0,00560001_2023-05-01_1_24d3b95737_processed_066.mp4,m1deng,0,yes,,none,,,3,meal time,3,2026-02-24T06:58:41.355Z,,false,see,
699d4c4087297accb9b4a415,00560001_2023-05-28_1_ed45a7d063_processed_001.mp4,m1deng,0,yes,,none,,,3,conversing,3,2026-02-24T06:59:12.130Z,,false,see,
699d4cd787297accb9b4a5f5,00560001_2023-08-26_3_76b5673034_processed_003.mp4,m1deng,0,yes,,conversing,,,3,cleaning,1,2026-02-24T07:01:43.551Z,,false,see,
699d4d1287297accb9b4a6ad,00590001_2024-09-20_1_cf3e9710d7_processed_015.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:02:42.529Z,,false,see,
699d4d6687297accb9b4a7b5,00680001_2023-05-07_2_c4f79965be_processed_018.mp4,m1deng,0,no,,none,,,3,gardening,1,2026-02-24T07:04:06.782Z,,false,see,
699d4d8387297accb9b4a815,00680001_2023-06-24_1_3f66230c74_processed_010.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:04:35.457Z,,false,see,
699d4de487297accb9b4a945,00720001_2023-06-28_5_86314804a3_processed_039.mp4,m1deng,0,yes,,none,,,3,other,3,2026-02-24T07:06:12.278Z,,false,see,
699d4e5f87297accb9b4aac5,00720001_2023-07-08_1_093ff171d1_processed_011.mp4,m1deng,0,yes,,walking,,,3,screen time,3,2026-02-24T07:08:15.789Z,,false,see,
699d4ed987297accb9b4ac40,00720001_2023-09-17_2_fc175a0fab_processed_071.mp4,m1deng,0,yes,,conversing,,,1,screen time,2,2026-02-24T07:10:17.631Z,,false,see,
699d4f1487297accb9b4acfe,00820001_2023-05-06_2_578b918303_processed_007.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:11:16.650Z,,false,see,
699d4f4b87297accb9b4ada9,00820001_2023-06-03_2_f9eddd9b68_processed_019.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:12:11.388Z,,false,see,
699d4fa087297accb9b4aebc,00820001_2023-07-09_1_fd9fec6baf_processed_042.mp4,m1deng,0,yes,,none,,,3,looking around,2,2026-02-24T07:13:36.985Z,,false,see,
699d506f87297accb9b4b135,00820001_2023-11-08_2_73e140acf5_processed_070.mp4,m1deng,0,no,,none,,,3,other,1,2026-02-24T07:17:03.937Z,,false,see,
699d50a887297accb9b4b1ec,00820001_2023-12-19_2_5ed57aefdf_processed_067.mp4,m1deng,0,yes,,none,,,3,playing,3,2026-02-24T07:18:00.641Z,,false,see,
699d50de87297accb9b4b29d,00820001_2023-12-23_3_faac23ba97_processed_040.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:18:54.393Z,,false,see,
699d510587297accb9b4b31b,00820001_2024-04-09_2_cc52cacdcd_processed_078.mp4,m1deng,0,yes,,none,,,3,reading time,3,2026-02-24T07:19:33.506Z,,false,see,
699d518387297accb9b4b4a0,00820001_2024-04-21_4_cfa002ffc4_processed_013.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:21:39.400Z,,false,see,
699d51a287297accb9b4b508,00820001_2024-05-03_3_9adf23fca6_processed_026.mp4,m1deng,0,no,,none,,,3,other,3,2026-02-24T07:22:10.191Z,,false,see,
699e7eef87297accb9b836d0,00320003_2024-03-08_1_7484c17533_processed_060.mp4,elenahc,0,yes,,none,,,2,being moved around,3,2026-02-25T04:47:43.749Z,,false,see,
699e7f5b87297accb9b8381d,00320003_2024-07-07_1_1a765e701a_processed_057.mp4,elenahc,0,no,,none,,,2,playing,3,2026-02-25T04:49:31.904Z,,false,see,
699e7f7687297accb9b83878,00360001_2024-09-25_1_0d3bbb62f6_processed_012.mp4,elenahc,0,yes,,playing,walking,,3,conversing,3,2026-02-25T04:49:58.860Z,,false,see,
699e7f9987297accb9b838f1,00360001_2024-10-30_2_04f91de1ba_processed_005.mp4,elenahc,0,no,,reading time,,,2,playing,2,2026-02-25T04:50:33.849Z,,false,see,
699e7fe787297accb9b839e0,00370001_2024-02-10_4_d2cfc75810_processed_063.mp4,elenahc,0,no,,reading time,,,2,playing,2,2026-02-25T04:51:51.158Z,,false,see,
699e801387297accb9b83a75,00370001_2024-04-18_2_c09ec714fb_processed_044.mp4,elenahc,0,no,,none,,,2,playing,2,2026-02-25T04:52:35.440Z,,false,see,
699e804087297accb9b83b06,00370001_2024-04-25_2_ea8d9ab2d5_processed_052.mp4,elenahc,0,yes,,none,,,3,playing,3,2026-02-25T04:53:20.852Z,,false,see,
699e809987297accb9b83c1d,00370001_2024-05-05_3_97bfed6698_processed_022.mp4,elenahc,0,yes,,conversing,,,2,other,3,2026-02-25T04:54:49.613Z,,false,see,
699e80ab87297accb9b83c5f,00370001_2024-11-23_3_36b0eea465_processed_087.mp4,elenahc,0,yes,,playing,,,3,conversing,3,2026-02-25T04:55:07.048Z,,false,see,
699e80c987297accb9b83cca,00370002_2024-02-14_1_ca6b0b7335_processed_002.mp4,elenahc,0,yes,,being moved around,playing,,2,conversing,2,2026-02-25T04:55:37.839Z,,false,see,
699e80e787297accb9b83d27,00370002_2024-05-03_3_bb6f5ab781_processed_039.mp4,elenahc,0,yes,,conversing,,,2,playing,3,2026-02-25T04:56:07.215Z,,false,see,
699e812087297accb9b83de2,00370002_2024-05-11_1_e08570833f_processed_062.mp4,elenahc,0,yes,,conversing,,,2,other,3,2026-02-25T04:57:04.082Z,,false,see,
699e816f87297accb9b83ed7,00370002_2024-05-18_3_e23c0133c0_processed_023.mp4,elenahc,0,no,,walking,,,2,other,2,2026-02-25T04:58:23.517Z,,false,see,
699e81a087297accb9b83f74,00370002_2024-05-26_1_dbdd71cf59_processed_022.mp4,elenahc,0,no,,none,,,2,cleaning,2,2026-02-25T04:59:12.380Z,,false,see,
699e81c487297accb9b83fe8,00370002_2024-09-29_1_2c3456c8fe_processed_047.mp4,elenahc,0,yes,,conversing,,,3,cooking,3,2026-02-25T04:59:48.657Z,,false,see,
699e820887297accb9b840c1,00390001_2024-08-23_1_d4be717890_processed_012.mp4,elenahc,0,no,,playing,,,2,music time,3,2026-02-25T05:00:56.615Z,,false,see,
699e824487297accb9b84180,00400001_2023-06-15_1_2f49953f81_processed_004.mp4,elenahc,0,no,,none,,,2,other,1,2026-02-25T05:01:56.614Z,,false,see,
699e826187297accb9b841e3,00400001_2023-06-21_2_78f629b94b_processed_076.mp4,elenahc,0,no,,none,,,3,playing,1,2026-02-25T05:02:25.221Z,,false,see,
699e828d87297accb9b84275,00400001_2023-07-01_1_c4bc4716ef_processed_007.mp4,elenahc,0,yes,,none,,,2,screen time,2,2026-02-25T05:03:09.599Z,,false,see,
699e82d587297accb9b84358,00400001_2023-07-01_1_c4bc4716ef_processed_009.mp4,elenahc,0,no,,none,,,1,crawling,1,2026-02-25T05:04:21.739Z,,false,see,
699e82f287297accb9b843ba,00400001_2023-07-03_1_e505715506_processed_022.mp4,elenahc,0,no,,looking around,,,2,walking,2,2026-02-25T05:04:50.782Z,,false,see,
699e834887297accb9b844c9,00400001_2023-08-24_1_f44f05ca5f_processed_009.mp4,elenahc,0,yes,,conversing,,,3,meal time,3,2026-02-25T05:06:16.427Z,,false,see,
699e835f87297accb9b8451a,00400001_2023-08-25_1_9ad5e22aaa_processed_037.mp4,elenahc,0,no,,none,,,3,screen time,3,2026-02-25T05:06:39.491Z,,false,see,
699e837d87297accb9b8457f,00400001_2023-09-22_1_9977c9d6dd_processed_008.mp4,elenahc,0,yes,,none,,,2,screen time,3,2026-02-25T05:07:09.592Z,,false,see,
699e83bf87297accb9b84654,00400001_2023-09-23_1_3aa820473e_processed_057.mp4,elenahc,0,no,,meal time,,,1,screen time,3,2026-02-25T05:08:15.963Z,,false,see,
699e843487297accb9b847b8,00400001_2023-09-28_1_ffe2cfdbd3_processed_064.mp4,elenahc,0,yes,,none,,,2,being moved around,2,2026-02-25T05:10:12.011Z,,false,see,
699e848587297accb9b848bb,00400001_2023-11-19_1_8c79b13b9b_processed_076.mp4,elenahc,0,yes,,cleaning,,,2,walking,2,2026-02-25T05:11:33.097Z,,false,see,
699e84cc87297accb9b849a4,00400001_2024-05-03_1_d8ea0c2efd_processed_040.mp4,elenahc,0,no,,none,,,2,looking around,2,2026-02-25T05:12:44.913Z,,false,see,
69a1d8f387297accb9c23719,00220001_2024-03-06_1_2a74025141_processed_008.mp4,miran,0,yes,,,,,,other,,2026-02-27T17:48:35.110Z,,false,see,mealtime
69a1d9b987297accb9c239c5,00220001_2024-03-06_1_2a74025141_processed_008.mp4,bria,0,yes,,,,,,meal time,,2026-02-27T17:51:53.621Z,,false,see,
69a1d9ca87297accb9c23a05,00230001_2024-04-14_1_da1653faac_processed_007.mp4,bria,0,no,,,,,,meal time,,2026-02-27T17:52:10.169Z,,false,see,
69a1d9e987297accb9c23a78,00240001_2023-11-25_2_c9f28edff3_processed_068.mp4,bria,0,yes,,,,,,crawling,,2026-02-27T17:52:41.993Z,,false,see,
69a20b6c87297accb9c2ca91,00220001_2024-03-06_1_2a74025141_processed_008.mp4,virginia,0,yes,,,,,,meal time,,2026-02-27T21:23:56.806Z,,false,see,
69a20c5887297accb9c2cd54,00230001_2024-04-14_1_da1653faac_processed_007.mp4,virginia,0,no,,,,,,drinking,,2026-02-27T21:27:52.243Z,,false,see,
69a20c7787297accb9c2cdb1,00240001_2023-11-25_2_c9f28edff3_processed_068.mp4,virginia,0,no,,,,,,none,,2026-02-27T21:28:23.085Z,,false,see,
69a20c8587297accb9c2cde3,00240001_2023-11-26_1_bd6fb31b2c_processed_096.mp4,virginia,0,yes,,,,,,meal time,,2026-02-27T21:28:37.032Z,,false,see,
69a20c9287297accb9c2ce20,00240001_2023-12-08_1_30326063f1_processed_067.mp4,virginia,0,yes,,,,,,meal time,,2026-02-27T21:28:50.704Z,,false,see,
69a20c9f87297accb9c2ce4c,00240001_2023-12-16_2_8e3bb038e0_processed_042.mp4,virginia,0,yes,,,,,,meal time,,2026-02-27T21:29:03.448Z,,false,see,
69a20cb587297accb9c2ce92,00240001_2024-06-02_2_43f6a17f68_processed_045.mp4,virginia,0,no,,,,,,drinking,,2026-02-27T21:29:25.101Z,,false,see,
69a20cce87297accb9c2cee6,00240001_2024-09-08_4_f03def9007_processed_003.mp4,virginia,0,no,,,,,,reading time,,2026-02-27T21:29:50.564Z,,false,see,
69a20cde87297accb9c2cf17,00240001_2024-10-06_3_6c66db99a8_processed_023.mp4,virginia,0,no,,,,,,none,,2026-02-27T21:30:06.584Z,,false,see,
69a20d0787297accb9c2cfad,00220001_2024-03-06_1_2a74025141_processed_008.mp4,virginia,0,yes,,,,,,looking around,,2026-02-27T21:30:47.134Z,,false,do,
69a20d1687297accb9c2cfe5,00230001_2024-04-14_1_da1653faac_processed_007.mp4,virginia,0,no,,,,,,looking around,,2026-02-27T21:31:02.862Z,,false,do,
69a20d2587297accb9c2d010,00240001_2023-11-25_2_c9f28edff3_processed_068.mp4,virginia,0,no,,,,,,looking around,,2026-02-27T21:31:17.027Z,,false,do,
69a20d2f87297accb9c2d035,00240001_2023-11-26_1_bd6fb31b2c_processed_096.mp4,virginia,0,yes,,,,,,meal time,,2026-02-27T21:31:27.306Z,,false,do,
69a51a9287297accb9cbb418,00400001_2024-06-30_3_a69c8e8ddb_processed_034.mp4,elenahc,0,no,,,,,,walking,,2026-03-02T05:05:22.615Z,,false,see,
69a51a9d87297accb9cbb442,00400001_2024-08-27_1_9627aa4127_processed_016.mp4,elenahc,0,no,,,,,,screen time,,2026-03-02T05:05:33.048Z,,false,see,
69a51ab287297accb9cbb48a,00400001_2024-12-01_3_b4c2dc7192_processed_069.mp4,elenahc,0,no,,,,,,none,,2026-03-02T05:05:54.405Z,,false,see,
69a51acc87297accb9cbb4e1,00400002_2023-12-05_1_8d274e31e7_processed_045.mp4,elenahc,0,yes,,,,,,meal time,,2026-03-02T05:06:20.153Z,,false,see,
69a51ad687297accb9cbb509,00400002_2023-12-19_1_d768b47eaf_processed_012.mp4,elenahc,0,no,,,,,,screen time,,2026-03-02T05:06:30.798Z,,false,see,
69a51ae187297accb9cbb534,00400002_2024-01-06_2_d6accc9902_processed_018.mp4,elenahc,0,no,,,,,,playing,,2026-03-02T05:06:41.552Z,,false,see,
69a51b0287297accb9cbb59b,00400002_2024-01-13_1_a58c2f7862_processed_019.mp4,elenahc,0,yes,,,,,,other,,2026-03-02T05:07:14.367Z,,false,see,unloading car
69a51b3a87297accb9cbb64c,00400002_2024-01-13_3_7ca2b2ad65_000.mp4,elenahc,0,yes,,,,,,walking,,2026-03-02T05:08:10.379Z,,false,see,
69a51b4687297accb9cbb67f,00400002_2024-02-11_3_cf658e4a38_processed_030.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:08:22.892Z,,false,see,
69a51b5887297accb9cbb6bc,00400002_2024-03-01_3_2034d527bc_processed_047.mp4,elenahc,0,no,,,,,,none,,2026-03-02T05:08:40.502Z,,false,see,
69a51b6687297accb9cbb6f3,00400002_2024-06-23_3_1b2351cdfe_processed_059.mp4,elenahc,0,yes,,,,,,cooking,,2026-03-02T05:08:54.824Z,,false,see,
69a51b7287297accb9cbb723,00400002_2024-10-06_2_ad93998b1d_processed_007.mp4,elenahc,0,no,,,,,,playing,,2026-03-02T05:09:06.725Z,,false,see,
69a51b7e87297accb9cbb753,00400003_2023-12-17_3_890b6a5cad_processed_067.mp4,elenahc,0,yes,,,,,,conversing,,2026-03-02T05:09:18.891Z,,false,see,
69a51b8687297accb9cbb773,00400003_2024-04-12_1_78fc11d62d_processed_057.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:09:26.258Z,,false,see,
69a51b9087297accb9cbb79c,00400003_2024-05-30_3_ac6e331884_processed_004.mp4,elenahc,0,yes,,,,,,screen time,,2026-03-02T05:09:36.170Z,,false,see,
69a51b9a87297accb9cbb7c4,00420001_2024-06-09_1_941b9b5f1b_processed_027.mp4,elenahc,0,yes,,,,,,being moved around,,2026-03-02T05:09:46.254Z,,false,see,
69a51baf87297accb9cbb80f,00420001_2024-06-21_1_1fc3e7b968_processed_014.mp4,elenahc,0,yes,,,,,,other,,2026-03-02T05:10:07.013Z,,false,see,sitting
69a51bc187297accb9cbb84b,00420001_2024-11-03_3_51011e4385_processed_036.mp4,elenahc,0,no,,,,,,looking around,,2026-03-02T05:10:25.183Z,,false,see,
69a51bca87297accb9cbb86e,00430001_2023-09-07_2_31e67cae01_processed_018.mp4,elenahc,0,no,,,,,,none,,2026-03-02T05:10:34.556Z,,false,see,
69a51be687297accb9cbb8cd,00430001_2023-10-06_1_9bf374e81c_processed_054.mp4,elenahc,0,yes,,,,,,cooking,,2026-03-02T05:11:02.561Z,,false,see,
69a51bf287297accb9cbb8f9,00430001_2023-12-03_3_5f0f19af24_processed_050.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:11:14.190Z,,false,see,
69a51bfa87297accb9cbb91d,00490001_2023-12-28_1_4d2984425d_processed_040.mp4,elenahc,0,no,,,,,,being moved around,,2026-03-02T05:11:22.046Z,,false,see,
69a51c2887297accb9cbb9b2,00500001_2023-08-22_2_4da871d02e_processed_050.mp4,elenahc,0,yes,,,,,,looking around,,2026-03-02T05:12:08.648Z,,false,see,
69a51c3487297accb9cbb9de,00500001_2023-12-10_1_e07a848172_processed_059.mp4,elenahc,0,yes,,,,,,screen time,,2026-03-02T05:12:20.782Z,,false,see,
69a51c3d87297accb9cbba09,00500001_2024-08-17_1_5d8718d35d_processed_039.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:12:29.826Z,,false,see,
69a51c4a87297accb9cbba3c,00510001_2024-04-13_2_c4a790bb60_processed_011.mp4,elenahc,0,yes,,,,,,music time,,2026-03-02T05:12:42.720Z,,false,see,
69a51c5887297accb9cbba70,00510001_2024-05-31_1_60e96e0a79_processed_059.mp4,elenahc,0,yes,,,,,,meal time,,2026-03-02T05:12:56.888Z,,false,see,
69a51c7687297accb9cbbad3,00510001_2024-08-25_1_558f810d34_processed_006.mp4,elenahc,0,yes,,,,,,conversing,,2026-03-02T05:13:26.877Z,,false,see,
69a51c7e87297accb9cbbaf3,00510002_2024-09-27_1_4bc44bcdd0_processed_046.mp4,elenahc,0,yes,,,,,,reading time,,2026-03-02T05:13:34.101Z,,false,see,
69a51c8e87297accb9cbbb2d,00510002_2024-10-07_2_0cc5319500_processed_065.mp4,elenahc,0,yes,,,,,,conversing,,2026-03-02T05:13:50.102Z,,false,see,
69a51c9a87297accb9cbbb60,00510002_2024-11-12_1_2e81fea59c_processed_055.mp4,elenahc,0,yes,,,,,,reading time,,2026-03-02T05:14:02.428Z,,false,see,
69a51ca487297accb9cbbb89,00510002_2024-11-18_2_8f0a83618d_processed_030.mp4,elenahc,0,no,,,,,,playing,,2026-03-02T05:14:12.928Z,,false,see,
69a51cb887297accb9cbbbce,00560001_2023-05-01_1_24d3b95737_processed_066.mp4,elenahc,0,yes,,,,,,meal time,,2026-03-02T05:14:32.496Z,,false,see,
69a51cd787297accb9cbbc33,00560001_2023-05-28_1_ed45a7d063_processed_001.mp4,elenahc,0,yes,,,,,,conversing,,2026-03-02T05:15:03.960Z,,false,see,
69a51ce187297accb9cbbc5c,00560001_2023-08-26_3_76b5673034_processed_003.mp4,elenahc,0,yes,,,,,,cleaning,,2026-03-02T05:15:13.587Z,,false,see,
69a51cf387297accb9cbbc98,00590001_2024-09-20_1_cf3e9710d7_processed_015.mp4,elenahc,0,no,,,,,,crawling,,2026-03-02T05:15:31.180Z,,false,see,
69a51d0b87297accb9cbbcea,00680001_2023-05-07_2_c4f79965be_processed_018.mp4,elenahc,0,yes,,,,,,walking,,2026-03-02T05:15:55.664Z,,false,see,
69a51d1b87297accb9cbbd23,00680001_2023-06-24_1_3f66230c74_processed_010.mp4,elenahc,0,no,,,,,,looking around,,2026-03-02T05:16:11.629Z,,false,see,
69a51d2f87297accb9cbbd6a,00720001_2023-06-28_5_86314804a3_processed_039.mp4,elenahc,0,no,,,,,,playing,,2026-03-02T05:16:31.946Z,,false,see,
69a51d3b87297accb9cbbd9a,00720001_2023-07-08_1_093ff171d1_processed_011.mp4,elenahc,0,yes,,,,,,being moved around,,2026-03-02T05:16:43.708Z,,false,see,
69a51d4a87297accb9cbbdd2,00720001_2023-09-17_2_fc175a0fab_processed_071.mp4,elenahc,0,yes,,,,,,conversing,,2026-03-02T05:16:58.262Z,,false,see,
69a51d6d87297accb9cbbe43,00820001_2023-05-06_2_578b918303_processed_007.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:17:33.700Z,,false,see,
69a51d7b87297accb9cbbe79,00820001_2023-06-03_2_f9eddd9b68_processed_019.mp4,elenahc,0,no,,,,,,playing,,2026-03-02T05:17:47.632Z,,false,see,
69a51d9587297accb9cbbecf,00820001_2023-07-09_1_fd9fec6baf_processed_042.mp4,elenahc,0,yes,,,,,,other,,2026-03-02T05:18:13.712Z,,false,see,diaper change
69a51d9e87297accb9cbbef7,00820001_2023-11-08_2_73e140acf5_processed_070.mp4,elenahc,0,yes,,,,,,conversing,,2026-03-02T05:18:22.962Z,,false,see,
69a51dab87297accb9cbbf23,00820001_2023-12-19_2_5ed57aefdf_processed_067.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:18:35.052Z,,false,see,
69a51dc487297accb9cbbf7a,00820001_2023-12-23_3_faac23ba97_processed_040.mp4,elenahc,0,yes,,,,,,playing,,2026-03-02T05:19:00.216Z,,false,see,
69a51dce87297accb9cbbfa0,00820001_2024-04-09_2_cc52cacdcd_processed_078.mp4,elenahc,0,yes,,,,,,reading time,,2026-03-02T05:19:10.374Z,,false,see,
69a51dd987297accb9cbbfcb,00820001_2024-04-21_4_cfa002ffc4_processed_013.mp4,elenahc,0,no,,,,,,drawing,,2026-03-02T05:19:21.303Z,,false,see,
69a51dec87297accb9cbc010,00820001_2024-05-03_3_9adf23fca6_processed_026.mp4,elenahc,0,no,,,,,,other,,2026-03-02T05:19:40.460Z,,false,see,dogs walking
